@RELATION traces 

@ATTRIBUTE program 	{chess, gantt, itrust, jhotdraw}
@ATTRIBUTE RequirementID	REAL
@ATTRIBUTE MethodID REAL 


@DATA
chess,7,492
chess,8,492
chess,1,493
chess,2,493
chess,3,493
chess,4,493
chess,5,493
chess,6,493
chess,7,493
chess,8,493
chess,1,494
chess,2,494
chess,3,494
chess,4,494
chess,5,494
chess,6,494
chess,7,494
chess,8,494
chess,1,495
chess,2,495
chess,3,495
chess,4,495
chess,5,495
chess,6,495
chess,7,495
chess,8,495
chess,1,496
chess,2,496
chess,3,496
chess,4,496
chess,5,496
chess,6,496
chess,7,496
chess,8,496
chess,1,497
chess,2,497
chess,3,497
chess,4,497
chess,5,497
chess,6,497
chess,7,497
chess,8,497
chess,1,498
chess,2,498
chess,3,498
chess,4,498
chess,5,498
chess,6,498
chess,7,498
chess,8,498
chess,1,499
chess,2,499
chess,3,499
chess,4,499
chess,5,499
chess,6,499
chess,7,499
chess,8,499
chess,1,500
chess,2,500
chess,3,500
chess,4,500
chess,5,500
chess,6,500
chess,7,500
chess,8,500
chess,1,502
chess,2,502
chess,3,502
chess,4,502
chess,5,502
chess,6,502
chess,7,502
chess,8,502
chess,1,504
chess,2,504
chess,3,504
chess,4,504
chess,5,504
chess,6,504
chess,7,504
chess,8,504
chess,1,506
chess,2,506
chess,3,506
chess,4,506
chess,5,506
chess,6,506
chess,7,506
chess,8,506
chess,1,508
chess,2,508
chess,3,508
chess,4,508
chess,5,508
chess,6,508
chess,7,508
chess,8,508
chess,1,509
chess,2,509
chess,3,509
chess,4,509
chess,5,509
chess,6,509
chess,7,509
chess,8,509
chess,1,510
chess,2,510
chess,3,510
chess,4,510
chess,5,510
chess,6,510
chess,7,510
chess,8,510
chess,1,511
chess,2,511
chess,3,511
chess,4,511
chess,5,511
chess,6,511
chess,7,511
chess,8,511
chess,1,512
chess,2,512
chess,3,512
chess,4,512
chess,5,512
chess,6,512
chess,7,512
chess,8,512
chess,1,513
chess,2,513
chess,3,513
chess,4,513
chess,5,513
chess,6,513
chess,7,513
chess,8,513
chess,1,514
chess,2,514
chess,3,514
chess,4,514
chess,5,514
chess,6,514
chess,7,514
chess,8,514
chess,1,515
chess,2,515
chess,3,515
chess,4,515
chess,5,515
chess,6,515
chess,7,515
chess,8,515
chess,1,516
chess,2,516
chess,3,516
chess,4,516
chess,5,516
chess,6,516
chess,7,516
chess,8,516
chess,1,541
chess,2,541
chess,3,541
chess,4,541
chess,5,541
chess,6,541
chess,7,541
chess,8,541
chess,1,542
chess,2,542
chess,3,542
chess,4,542
chess,5,542
chess,6,542
chess,7,542
chess,8,542
chess,1,543
chess,2,543
chess,3,543
chess,4,543
chess,5,543
chess,6,543
chess,7,543
chess,8,543
chess,1,544
chess,2,544
chess,3,544
chess,4,544
chess,5,544
chess,6,544
chess,7,544
chess,8,544
chess,1,545
chess,2,545
chess,3,545
chess,4,545
chess,5,545
chess,6,545
chess,7,545
chess,8,545
chess,1,546
chess,2,546
chess,3,546
chess,4,546
chess,5,546
chess,6,546
chess,7,546
chess,8,546
chess,1,598
chess,2,598
chess,3,598
chess,4,598
chess,5,598
chess,6,598
chess,7,598
chess,8,598
chess,1,599
chess,2,599
chess,3,599
chess,4,599
chess,5,599
chess,6,599
chess,7,599
chess,8,599
chess,1,600
chess,2,600
chess,3,600
chess,4,600
chess,5,600
chess,6,600
chess,7,600
chess,8,600
chess,1,601
chess,2,601
chess,3,601
chess,4,601
chess,5,601
chess,6,601
chess,7,601
chess,8,601
chess,1,602
chess,2,602
chess,3,602
chess,4,602
chess,5,602
chess,6,602
chess,7,602
chess,8,602
chess,1,603
chess,2,603
chess,3,603
chess,4,603
chess,5,603
chess,6,603
chess,7,603
chess,8,603
chess,1,604
chess,2,604
chess,3,604
chess,4,604
chess,5,604
chess,6,604
chess,7,604
chess,8,604
chess,1,605
chess,2,605
chess,3,605
chess,4,605
chess,5,605
chess,6,605
chess,7,605
chess,8,605
chess,1,611
chess,2,611
chess,3,611
chess,4,611
chess,5,611
chess,6,611
chess,7,611
chess,8,611
chess,1,615
chess,2,615
chess,3,615
chess,4,615
chess,5,615
chess,6,615
chess,7,615
chess,8,615
chess,1,617
chess,2,617
chess,3,617
chess,4,617
chess,5,617
chess,6,617
chess,7,617
chess,8,617
chess,1,623
chess,2,623
chess,3,623
chess,4,623
chess,5,623
chess,6,623
chess,7,623
chess,8,623
chess,1,624
chess,2,624
chess,3,624
chess,4,624
chess,5,624
chess,6,624
chess,7,624
chess,8,624
chess,1,626
chess,2,626
chess,3,626
chess,4,626
chess,5,626
chess,6,626
chess,7,626
chess,8,626
chess,1,627
chess,2,627
chess,3,627
chess,4,627
chess,5,627
chess,6,627
chess,7,627
chess,8,627
chess,1,629
chess,2,629
chess,3,629
chess,4,629
chess,5,629
chess,6,629
chess,7,629
chess,8,629
chess,1,630
chess,2,630
chess,3,630
chess,4,630
chess,5,630
chess,6,630
chess,7,630
chess,8,630
chess,1,631
chess,2,631
chess,3,631
chess,4,631
chess,5,631
chess,6,631
chess,7,631
chess,8,631
chess,1,632
chess,2,632
chess,3,632
chess,4,632
chess,5,632
chess,6,632
chess,7,632
chess,8,632
chess,1,633
chess,2,633
chess,3,633
chess,4,633
chess,5,633
chess,6,633
chess,7,633
chess,8,633
chess,1,634
chess,2,634
chess,3,634
chess,4,634
chess,5,634
chess,6,634
chess,7,634
chess,8,634
chess,1,635
chess,2,635
chess,3,635
chess,4,635
chess,5,635
chess,6,635
chess,7,635
chess,8,635
chess,1,636
chess,2,636
chess,3,636
chess,4,636
chess,5,636
chess,6,636
chess,7,636
chess,8,636
chess,1,637
chess,2,637
chess,3,637
chess,4,637
chess,5,637
chess,6,637
chess,7,637
chess,8,637
chess,1,638
chess,2,638
chess,3,638
chess,4,638
chess,5,638
chess,6,638
chess,7,638
chess,8,638
chess,1,639
chess,2,639
chess,3,639
chess,4,639
chess,5,639
chess,6,639
chess,7,639
chess,8,639
chess,1,640
chess,2,640
chess,3,640
chess,4,640
chess,5,640
chess,6,640
chess,7,640
chess,8,640
chess,1,641
chess,2,641
chess,3,641
chess,4,641
chess,5,641
chess,6,641
chess,7,641
chess,8,641
chess,1,652
chess,2,652
chess,3,652
chess,4,652
chess,5,652
chess,6,652
chess,7,652
chess,8,652
chess,1,653
chess,2,653
chess,3,653
chess,4,653
chess,5,653
chess,6,653
chess,7,653
chess,8,653
chess,1,654
chess,2,654
chess,3,654
chess,4,654
chess,5,654
chess,6,654
chess,7,654
chess,8,654
chess,1,655
chess,2,655
chess,3,655
chess,4,655
chess,5,655
chess,6,655
chess,7,655
chess,8,655
chess,1,656
chess,2,656
chess,3,656
chess,4,656
chess,5,656
chess,6,656
chess,7,656
chess,8,656
chess,1,657
chess,2,657
chess,3,657
chess,4,657
chess,5,657
chess,6,657
chess,7,657
chess,8,657
chess,1,658
chess,2,658
chess,3,658
chess,4,658
chess,5,658
chess,6,658
chess,7,658
chess,8,658
chess,1,659
chess,2,659
chess,3,659
chess,4,659
chess,5,659
chess,6,659
chess,7,659
chess,8,659
chess,1,660
chess,2,660
chess,3,660
chess,4,660
chess,5,660
chess,6,660
chess,7,660
chess,8,660
chess,1,661
chess,2,661
chess,3,661
chess,4,661
chess,5,661
chess,6,661
chess,7,661
chess,8,661
chess,1,662
chess,2,662
chess,3,662
chess,4,662
chess,5,662
chess,6,662
chess,7,662
chess,8,662
chess,1,664
chess,2,664
chess,3,664
chess,4,664
chess,5,664
chess,6,664
chess,7,664
chess,8,664
chess,1,665
chess,2,665
chess,3,665
chess,4,665
chess,5,665
chess,6,665
chess,7,665
chess,8,665
chess,1,666
chess,2,666
chess,3,666
chess,4,666
chess,5,666
chess,6,666
chess,7,666
chess,8,666
chess,1,667
chess,2,667
chess,3,667
chess,4,667
chess,5,667
chess,6,667
chess,7,667
chess,8,667
chess,1,668
chess,2,668
chess,3,668
chess,4,668
chess,5,668
chess,6,668
chess,7,668
chess,8,668
chess,1,669
chess,2,669
chess,3,669
chess,4,669
chess,5,669
chess,6,669
chess,7,669
chess,8,669
chess,1,670
chess,2,670
chess,3,670
chess,4,670
chess,5,670
chess,6,670
chess,7,670
chess,8,670
chess,1,671
chess,2,671
chess,3,671
chess,4,671
chess,5,671
chess,6,671
chess,7,671
chess,8,671
chess,1,672
chess,2,672
chess,3,672
chess,4,672
chess,5,672
chess,6,672
chess,7,672
chess,8,672
chess,1,673
chess,2,673
chess,3,673
chess,4,673
chess,5,673
chess,6,673
chess,7,673
chess,8,673
chess,1,675
chess,2,675
chess,3,675
chess,4,675
chess,5,675
chess,6,675
chess,7,675
chess,8,675
chess,1,680
chess,2,680
chess,3,680
chess,4,680
chess,5,680
chess,6,680
chess,7,680
chess,8,680
chess,1,681
chess,2,681
chess,3,681
chess,4,681
chess,5,681
chess,6,681
chess,7,681
chess,8,681
chess,1,682
chess,2,682
chess,3,682
chess,4,682
chess,5,682
chess,6,682
chess,7,682
chess,8,682
chess,1,683
chess,2,683
chess,3,683
chess,4,683
chess,5,683
chess,6,683
chess,7,683
chess,8,683
chess,1,684
chess,2,684
chess,3,684
chess,4,684
chess,5,684
chess,6,684
chess,7,684
chess,8,684
chess,1,686
chess,2,686
chess,3,686
chess,4,686
chess,5,686
chess,6,686
chess,7,686
chess,8,686
chess,1,687
chess,2,687
chess,3,687
chess,4,687
chess,5,687
chess,6,687
chess,7,687
chess,8,687
chess,1,688
chess,2,688
chess,3,688
chess,4,688
chess,5,688
chess,6,688
chess,7,688
chess,8,688
chess,1,689
chess,2,689
chess,3,689
chess,4,689
chess,5,689
chess,6,689
chess,7,689
chess,8,689
chess,1,690
chess,2,690
chess,3,690
chess,4,690
chess,5,690
chess,6,690
chess,7,690
chess,8,690
chess,1,691
chess,2,691
chess,3,691
chess,4,691
chess,5,691
chess,6,691
chess,7,691
chess,8,691
chess,1,693
chess,2,693
chess,3,693
chess,4,693
chess,5,693
chess,6,693
chess,7,693
chess,8,693
chess,1,694
chess,2,694
chess,3,694
chess,4,694
chess,5,694
chess,6,694
chess,7,694
chess,8,694
chess,1,696
chess,2,696
chess,3,696
chess,4,696
chess,5,696
chess,6,696
chess,7,696
chess,8,696
chess,1,697
chess,2,697
chess,3,697
chess,4,697
chess,5,697
chess,6,697
chess,7,697
chess,8,697
chess,1,698
chess,2,698
chess,3,698
chess,4,698
chess,5,698
chess,6,698
chess,7,698
chess,8,698
chess,1,699
chess,2,699
chess,3,699
chess,4,699
chess,5,699
chess,6,699
chess,7,699
chess,8,699
chess,1,700
chess,2,700
chess,3,700
chess,4,700
chess,5,700
chess,6,700
chess,7,700
chess,8,700
chess,1,701
chess,2,701
chess,3,701
chess,4,701
chess,5,701
chess,6,701
chess,7,701
chess,8,701
chess,1,702
chess,2,702
chess,3,702
chess,4,702
chess,5,702
chess,6,702
chess,7,702
chess,8,702
chess,1,703
chess,2,703
chess,3,703
chess,4,703
chess,5,703
chess,6,703
chess,7,703
chess,8,703
chess,1,704
chess,2,704
chess,3,704
chess,4,704
chess,5,704
chess,6,704
chess,7,704
chess,8,704
chess,1,705
chess,2,705
chess,3,705
chess,4,705
chess,5,705
chess,6,705
chess,7,705
chess,8,705
chess,1,707
chess,2,707
chess,3,707
chess,4,707
chess,5,707
chess,6,707
chess,7,707
chess,8,707
chess,1,708
chess,2,708
chess,3,708
chess,4,708
chess,5,708
chess,6,708
chess,7,708
chess,8,708
chess,1,709
chess,2,709
chess,3,709
chess,4,709
chess,5,709
chess,6,709
chess,7,709
chess,8,709
chess,1,710
chess,2,710
chess,3,710
chess,4,710
chess,5,710
chess,6,710
chess,7,710
chess,8,710
chess,1,712
chess,2,712
chess,3,712
chess,4,712
chess,5,712
chess,6,712
chess,7,712
chess,8,712
chess,1,713
chess,2,713
chess,3,713
chess,4,713
chess,5,713
chess,6,713
chess,7,713
chess,8,713
chess,1,714
chess,2,714
chess,3,714
chess,4,714
chess,5,714
chess,6,714
chess,7,714
chess,8,714
chess,1,715
chess,2,715
chess,3,715
chess,4,715
chess,5,715
chess,6,715
chess,7,715
chess,8,715
chess,1,716
chess,2,716
chess,3,716
chess,4,716
chess,5,716
chess,6,716
chess,7,716
chess,8,716
chess,1,717
chess,2,717
chess,3,717
chess,4,717
chess,5,717
chess,6,717
chess,7,717
chess,8,717
chess,1,718
chess,2,718
chess,3,718
chess,4,718
chess,5,718
chess,6,718
chess,7,718
chess,8,718
chess,1,730
chess,2,730
chess,3,730
chess,4,730
chess,5,730
chess,6,730
chess,7,730
chess,8,730
chess,1,731
chess,2,731
chess,3,731
chess,4,731
chess,5,731
chess,6,731
chess,7,731
chess,8,731
chess,1,732
chess,2,732
chess,3,732
chess,4,732
chess,5,732
chess,6,732
chess,7,732
chess,8,732
chess,1,733
chess,2,733
chess,3,733
chess,4,733
chess,5,733
chess,6,733
chess,7,733
chess,8,733
chess,1,742
chess,2,742
chess,3,742
chess,4,742
chess,5,742
chess,6,742
chess,7,742
chess,8,742
chess,1,743
chess,2,743
chess,3,743
chess,4,743
chess,5,743
chess,6,743
chess,7,743
chess,8,743
chess,1,744
chess,2,744
chess,3,744
chess,4,744
chess,5,744
chess,6,744
chess,7,744
chess,8,744
chess,1,745
chess,2,745
chess,3,745
chess,4,745
chess,5,745
chess,6,745
chess,7,745
chess,8,745
chess,1,748
chess,2,748
chess,3,748
chess,4,748
chess,5,748
chess,6,748
chess,7,748
chess,8,748
chess,1,749
chess,2,749
chess,3,749
chess,4,749
chess,5,749
chess,6,749
chess,7,749
chess,8,749
chess,1,750
chess,2,750
chess,3,750
chess,4,750
chess,5,750
chess,6,750
chess,7,750
chess,8,750
chess,1,752
chess,2,752
chess,3,752
chess,4,752
chess,5,752
chess,6,752
chess,7,752
chess,8,752
